,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-08-16,10.0,18.2,0,4.0,8.0,N,50,11:03,14.0,66,1,N,15,1025.9,17.7,49,6,N,24,1021.5
,2016-08-17,12.5,15.6,0.4,3.6,4.5,N,41,00:06,13.6,77,7,WSW,6,1022.7,14.2,62,4,SSW,15,1022.7
,2016-08-18,7.1,21.6,0,2.0,9.6,N,50,11:59,15.3,65,1,N,13,1018.0,20.8,43,6,N,28,1013.1
,2016-08-19,15.3,16.4,0.2,7.2,0.8,N,59,06:31,16.3,55,7,N,26,1005.9,10.3,85,8,NNW,11,1007.0
,2016-08-20,6.9,13.6,9.4,2.0,9.7,NNW,43,13:26,9.6,65,3,NNW,13,1011.9,12.8,55,3,NW,26,1012.1
,2016-08-21,9.5,14.8,1.2,2.4,0.8,NNW,33,12:01,11.6,80,7,N,11,1015.8,13.9,72,7,NNW,9,1012.8
,2016-08-22,7.8,16.0,5.6,1.6,5.1,SSW,35,12:55,11.1,83,5,N,7,1014.4,10.5,89,7,NNW,6,1012.8
,2016-08-23,7.0,13.4,11.0,1.8,9.2,SSW,24,11:48,11.1,83,4, ,Calm,1018.0,12.7,63,3,SW,13,1016.9
,2016-08-24,3.7,12.7,0,2.4,7.9,S,26,15:57,6.6,93,7,NNE,9,1016.6,11.4,77,6,SSW,15,1013.5
,2016-08-25,6.5,13.0,1.2,1.6,7.0,SSW,35,11:46,8.1,85,7,W,13,1015.2,12.2,63,5,SSW,13,1015.7
,2016-08-26,7.2,14.4,0.6,2.4,3.2,SW,24,11:50,9.9,74,7,NW,9,1022.1,13.6,46,7,W,11,1020.5
,2016-08-27,9.3,16.3,0,2.4,8.2,NNW,46,13:55,11.6,57,4,N,15,1022.3,15.3,46,7,N,20,1018.4
,2016-08-28,10.5,19.0,0,4.6,2.4,NNE,33,14:06,12.1,57,7,N,9,1020.6,18.5,41,7,SSW,9,1019.0
,2016-08-29,8.7,20.4,0,4.0,9.0,N,41,16:37,13.7,60,6,NNE,9,1025.0,19.3,37,2,NNE,19,1021.5
,2016-08-30,10.2,16.8,0,4.0,0.0,N,50,15:26,14.8,56,7,NNE,9,1020.0,16.7,53,7,NNE,19,1015.2
,2016-08-31,12.8,20.2,0.8,1.6,7.3,N,35,00:06,16.3,74,5,NNW,11,1013.6,18.9,47,6,W,9,1012.6
,2016-09-1,11.6,15.5,0,3.4,1.2,SSW,20,13:34,13.4,77,7,W,6,1018.5,13.9,69,7,SSW,9,1015.5
,2016-09-2,9.6,15.0,0.4,2.0,0.3,SSE,30,22:15,12.0,82,7,ESE,9,1014.3,13.8,73,7,S,13,1007.9
,2016-09-3,10.0,15.7,0.2,1.6,3.1,SSW,37,05:13,11.2,73,7,W,9,1008.0,14.0,54,7,SSE,7,1008.9
,2016-09-4,10.1,16.9,0.2,1.8,5.9,NW,28,09:55,12.9,62,3,NW,13,1022.7,15.9,56,7,WNW,9,1023.8
,2016-09-5,12.8,18.4,0,2.6,7.0,N,24,10:35,14.5,65,5,NW,11,1029.7,17.2,56,7,SSE,2,1027.7
,2016-09-6,9.2,21.5,0,3.6,7.9,S,26,14:52,13.3,75,7,NNE,9,1029.7,19.5,50,5,SSW,13,1027.2
,2016-09-7,9.6,21.0,0,3.8,10.1,NNW,43,13:14,13.1,83,6,NNE,11,1029.7,20.5,45,2,N,24,1025.1
,2016-09-8,13.1,23.3,0,5.4,8.3,N,56,13:08,19.3,56,2,N,26,1021.5,22.3,45,5,N,30,1016.3
,2016-09-9,16.0,16.7,0.6,5.4,0.0,NNE,44,00:44,16.4,82,8,N,20,1009.7,16.0,89,8,N,7,1008.2
,2016-09-10,11.5,14.3,9.4,3.0,1.4,SSW,37,06:45,12.0,81,8,WSW,11,1016.4,13.8,67,7,SSW,11,1016.8
,2016-09-11,7.3,17.0,1.2,1.2,7.2,N,28,10:50,12.5,69,1,NW,13,1019.5,15.5,57,7,NNW,15,1016.8
,2016-09-12,9.9,13.6,1.6,1.6,0.2,SSE,22,19:31,10.4,93,8,N,9,1021.8,12.5,80,8,SSW,9,1020.5
,2016-09-13,9.6,14.6,9.0,3.6,0.0,SSE,20,01:23,10.6,97,8,NNE,9,1020.1,12.6,96,8,ESE,9,1015.5
